nodenumber,    x-coordinate,    y-coordinate,      x-velocity,      y-velocity
       325,-3.785555326E-01, 8.664366849E-02, 1.133184738E-01,-4.670522065E-03
       326,-3.775873650E-01, 7.150849114E-02, 1.100228951E-01,-5.778418760E-03
       327,-3.774515599E-01,-2.703943934E-02, 9.069816718E-02,-1.319176359E-02
       328,-3.756429199E-01, 4.103034853E-02, 1.035516623E-01,-8.209376340E-03
       329,-3.301961700E-01,-3.259104689E-01, 4.021337693E-02,-1.673800774E-02
       330,-3.237449673E-01, 3.234052251E-01, 1.659309861E-01, 2.830967233E-03
       331,-1.406084437E-01,-3.843161059E-01, 5.682561210E-02,-2.118847355E-02
       332,-1.655019656E-01,-3.863572225E-01, 5.178492375E-02,-2.000061961E-02
       333,-2.015121942E-01,-3.884908296E-01, 4.510738681E-02,-1.811471526E-02
       334,-3.163605314E-01,-3.890606566E-01, 2.969286759E-02,-1.215765044E-02
       335,-3.390973069E-01,-3.830162098E-01, 2.868151764E-02,-1.149286972E-02
       336,-3.661835751E-01,-3.860099156E-01, 2.610427535E-02,-9.800857747E-03
       337,-3.954330519E-01,-3.888360938E-01, 2.391394224E-02,-8.068847647E-03
       338,-4.055933262E-01,-3.722388412E-01, 2.671464610E-02,-8.142477384E-03
       339,-4.063470621E-01,-3.617317516E-01, 2.878396174E-02,-8.465763372E-03
       340,-4.078265946E-01,-3.514067874E-01, 3.081210599E-02,-8.700427005E-03
       341,-4.066825934E-01,-3.314235556E-01, 3.489825595E-02,-9.446787595E-03
       342,-4.063266425E-01,-3.110575202E-01, 3.902919674E-02,-1.012155761E-02
       343,-4.085172473E-01,-2.906109724E-01, 4.306002419E-02,-1.050761477E-02
       344,-4.047671649E-01,-2.712782724E-01, 4.700850757E-02,-1.150612043E-02
       345,-4.056142485E-01,-2.610841520E-01, 4.898304052E-02,-1.168967121E-02
       346,-4.079817083E-01,-2.522912142E-01, 5.063004755E-02,-1.162339889E-02
       347,-4.040741101E-01,-2.254118828E-01, 5.589268744E-02,-1.277989074E-02
       348,-4.039077119E-01,-2.125799774E-01, 5.832017899E-02,-1.306256902E-02
       349,-4.067782700E-01,-2.011005625E-01, 6.042022999E-02,-1.285730106E-02
       350,-4.109312995E-01,-1.932282465E-01, 6.183677608E-02,-1.237423783E-02
       351,-4.066001173E-01,-1.847343241E-01, 6.347627197E-02,-1.308445816E-02
       352,-4.074680037E-01,-1.730605376E-01, 6.562579846E-02,-1.305114163E-02
       353,-4.061887386E-01,-1.635253529E-01, 6.738927587E-02,-1.328502466E-02
       354,-4.024598585E-01,-1.553711751E-01, 6.887755744E-02,-1.384198941E-02
       355,-4.042760228E-01,-1.442593484E-01, 7.089188276E-02,-1.354351448E-02
       356,-4.068895438E-01,-1.325498399E-01, 7.303661361E-02,-1.306965457E-02
       357,-4.057173155E-01,-1.115450645E-01, 7.682401955E-02,-1.293729148E-02
       358,-4.082410322E-01,-9.101993978E-02, 8.061303120E-02,-1.212205597E-02
       359,-4.048466404E-01,-7.192691246E-02, 8.399638382E-02,-1.200214785E-02
       360,-4.033150184E-01,-5.113347770E-02, 8.773873734E-02,-1.138812743E-02
       361,-4.049203062E-01,-2.969337141E-02, 9.180003134E-02,-1.021312248E-02
       362,-4.059576084E-01,-1.869879765E-02, 9.393094932E-02,-9.551577946E-03
       363,-4.055615718E-01,-7.368029366E-03, 9.607332182E-02,-8.991602114E-03
       364,-4.074435043E-01, 2.913097115E-02, 1.033083753E-01,-6.823681865E-03
       365,-4.059779490E-01, 5.443106786E-02, 1.083222882E-01,-5.510089919E-03
       366,-4.080809371E-01, 6.548283421E-02, 1.107027037E-01,-4.804151484E-03
       367,-4.069257426E-01, 8.927032056E-02, 1.155600505E-01,-3.630083901E-03
       368,-4.113821429E-01, 1.292187866E-01, 1.241489917E-01,-1.738828671E-03
       369,-4.099990134E-01, 1.402611026E-01, 1.264323456E-01,-1.344464666E-03
       370,-4.107706435E-01, 1.516288340E-01, 1.288703599E-01,-9.496711956E-04
       371,-4.002558091E-01, 1.797904424E-01, 1.345699206E-01,-7.254775225E-05
       372,-3.970472551E-01, 1.951975379E-01, 1.378039362E-01, 3.611920148E-04
       373,-4.109017957E-01, 2.111749410E-01, 1.414903719E-01, 5.140899924E-04
       374,-4.099092905E-01, 2.222017991E-01, 1.438072832E-01, 6.870526416E-04
       375,-4.096540453E-01, 2.434713101E-01, 1.482809230E-01, 9.283256175E-04
       376,-4.063688837E-01, 2.535361073E-01, 1.503757083E-01, 1.060617250E-03
       377,-4.051302960E-01, 2.645097938E-01, 1.526823776E-01, 1.140017076E-03
       378,-4.052325193E-01, 2.871657585E-01, 1.574410300E-01, 1.177623825E-03
       379,-4.088252020E-01, 2.971529369E-01, 1.595211006E-01, 1.101526269E-03
       380,-4.099638973E-01, 3.073147505E-01, 1.616280394E-01, 1.048930805E-03
       381,-4.081841509E-01, 3.182619778E-01, 1.639086260E-01, 1.024154936E-03
       382,-4.060017256E-01, 3.296510800E-01, 1.662915652E-01, 9.818788221E-04
       383,-3.915404511E-01, 3.915580728E-01, 1.793481510E-01, 3.768729139E-04
       384,-3.689756849E-01, 3.856706993E-01, 1.785092910E-01, 7.528579203E-04
       385,-3.434548633E-01, 3.828190493E-01, 1.784099640E-01, 1.205274270E-03
       386,-3.191506220E-01, 3.776980315E-01, 1.778713462E-01, 1.785532759E-03
       387,-2.884870508E-01, 3.788108225E-01, 1.789340174E-01, 2.456540569E-03
       388,-1.622314635E-01, 3.870651918E-01, 1.861782852E-01, 5.317992472E-03
       389,-1.290494523E-01, 3.845189481E-01, 1.877979332E-01, 6.112591016E-03
       390,-1.134731534E-01, 3.876370020E-01, 1.893980875E-01, 6.133460884E-03
       391,-4.096062770E-01, 3.661232514E-01, 1.738152977E-01, 5.639145237E-04
       392,-4.117997064E-01, 3.794934016E-01, 1.765503505E-01, 3.682472301E-04
       393,-3.682413155E-01,-1.065443894E-02, 9.300589710E-02,-1.302301394E-02
       394,-3.757200718E-01,-2.471758216E-01, 5.262470615E-02,-1.600723561E-02
       395,-3.740155601E-01, 2.648599236E-01, 1.526340419E-01, 1.789292808E-03
       396,-2.541734761E-01, 3.842285673E-01, 1.811885370E-01, 3.144861464E-03
       397,-2.660920224E-01,-3.800217372E-01, 3.697428575E-02,-1.593614760E-02
       398,-1.119245314E-01,-3.661236092E-01, 6.591550774E-02,-2.536845627E-02
       399,-1.127986259E-01,-3.838325175E-01, 6.233430817E-02,-2.182963164E-02
       400,-4.086752387E-01,-3.978382003E-01, 2.159597662E-02,-6.985447633E-03
       401,-4.148569852E-01, 4.473728100E-03, 9.884110659E-02,-7.503475442E-03
       402,-4.225959425E-01, 9.787254342E-02, 1.180552322E-01,-2.725934008E-03
       403,-4.116483732E-01, 1.649378915E-01, 1.317207853E-01,-5.401149781E-04
       404,-4.151446373E-01, 2.004994244E-01, 1.393081133E-01, 2.843742292E-04
       405,-2.000677748E-01, 3.948395282E-01, 1.856105021E-01, 4.034069954E-03
       406,-1.462589851E-01, 3.882485031E-01, 1.873597135E-01, 5.571914967E-03
       407,-3.584096789E-01,-2.646920895E-01, 5.010150473E-02,-1.753399489E-02
       408,-3.577151721E-01, 2.834660242E-01, 1.567129637E-01, 2.229769230E-03
       409,-3.578785111E-01,-3.188290160E-03, 9.349324279E-02,-1.345241114E-02
       410,-3.503648718E-01, 1.297243253E-02, 9.578175414E-02,-1.259668058E-02
       411,-2.697098441E-01, 3.631925200E-01, 1.761712879E-01, 3.449452076E-03
       412,-2.868917961E-01,-3.637291595E-01, 3.730446495E-02,-1.659574919E-02
       413,-2.637942479E-01,-3.974134979E-01, 3.443087466E-02,-1.379387772E-02
       414,-3.413254882E-01, 3.033752926E-01, 1.612256494E-01, 2.577857251E-03
       415,-2.870726540E-01, 3.432032487E-01, 1.711985213E-01, 3.532437056E-03
       416,-3.078507514E-01,-3.458217875E-01, 3.838919090E-02,-1.692217983E-02
       417,-3.271523073E-01,-3.064040094E-01, 4.419581391E-02,-1.858469721E-02
       418,-3.055132719E-01, 3.244156331E-01, 1.665029301E-01, 3.388226587E-03
       419,-1.051583845E-01, 4.031772354E-01, 1.925431723E-01, 5.183690003E-03
       420,-9.745252775E-02, 3.873543639E-01, 1.904738989E-01, 6.327476240E-03
       421,-3.748031115E-01,-2.128933530E-01, 5.892282784E-02,-1.724935708E-02
       422,-3.750231784E-01,-2.305407540E-01, 5.572929479E-02,-1.668652550E-02
       423,-3.736908227E-01, 2.482814719E-01, 1.489953827E-01, 1.690327950E-03
       424,-3.726526197E-01, 2.309690482E-01, 1.451568452E-01, 1.507170365E-03
       425,-3.738763103E-01,-1.783593157E-01, 6.499795077E-02,-1.809025746E-02
       426,-3.708294954E-01,-1.446186948E-01, 7.065629463E-02,-1.872915125E-02
       427,-3.722951931E-01,-1.612585436E-01, 6.790020774E-02,-1.849637562E-02
       428,-3.724946007E-01, 2.121047755E-01, 1.409515122E-01, 1.165412693E-03
       429,-3.738185253E-01, 1.926071657E-01, 1.366183530E-01, 6.452256198E-04
       430,-3.678277284E-01,-1.285213221E-01, 7.324153670E-02,-1.905141409E-02
       431,-3.708889265E-01, 1.756685030E-01, 1.327056784E-01, 1.424139045E-04
       432,-3.681675390E-01, 1.605807647E-01, 1.291677980E-01,-4.319503207E-04
       433,-3.664468058E-01, 1.458042682E-01, 1.257122149E-01,-1.129284856E-03
       434,-3.656530643E-01, 1.312595327E-01, 1.223517851E-01,-1.936012709E-03
       435,-3.637003040E-01, 1.017365402E-01, 1.155611530E-01,-3.915438933E-03
       436,-3.597391729E-01,-5.137143804E-02, 8.528691183E-02,-1.709993698E-02
       437,-3.606206157E-01,-6.617090040E-02, 8.293480300E-02,-1.790889211E-02
       438,-3.629029999E-01,-2.317400884E-02, 9.032942989E-02,-1.460496326E-02
       439,-3.601629268E-01,-3.663054301E-02, 8.778164509E-02,-1.597861456E-02
       440,-3.603876374E-01, 5.521592064E-02, 1.051718578E-01,-7.868492022E-03
       441,-3.587850460E-01, 3.935098652E-02, 1.017649693E-01,-9.410207836E-03
       442,-2.332133858E-01, 3.810676298E-01, 1.813693393E-01, 3.822829401E-03
       443,-1.971289090E-01, 3.785635537E-01, 1.825502095E-01, 4.926600873E-03
       444,-1.611266990E-01, 3.708070864E-01, 1.830653847E-01, 6.336711970E-03
       445,-1.141491750E-01, 3.712743251E-01, 1.863996929E-01, 7.289410590E-03
       446,-1.292848552E-01, 3.699163734E-01, 1.850419331E-01, 7.118737947E-03
       447,-2.482472102E-01,-3.797879329E-01, 3.941218589E-02,-1.700275072E-02
       448,-2.305287142E-01,-3.791189092E-01, 4.210111013E-02,-1.811266474E-02
       449,-2.120426481E-01,-3.796454225E-01, 4.490253630E-02,-1.904540136E-02
       450,-1.945403284E-01,-3.713177937E-01, 4.924722684E-02,-2.136651184E-02
       451,-1.779514998E-01,-3.696583851E-01, 5.247168292E-02,-2.250836032E-02
       452,-1.603229260E-01,-3.707135997E-01, 5.554414278E-02,-2.310467515E-02
       453,-1.434664238E-01,-3.692248650E-01, 5.905031872E-02,-2.401778703E-02
       454,-1.277107217E-01,-3.669502085E-01, 6.259496289E-02,-2.491712248E-02
       455,-9.686419350E-02,-3.592276916E-01, 7.033802837E-02,-2.685342837E-02
       456,-9.867208781E-02,-3.872767415E-01, 6.446817370E-02,-2.125108280E-02
       457,-1.127154077E-01,-3.997165002E-01, 5.951979665E-02,-1.872672865E-02
       458,-1.386535720E-01,-4.001234169E-01, 5.447924116E-02,-1.822858931E-02
       459,-1.515330836E-01,-4.010123287E-01, 5.191728178E-02,-1.774363299E-02
       460,-1.641810333E-01,-4.005913039E-01, 4.966643608E-02,-1.744956737E-02
       461,-1.890668492E-01,-4.004920243E-01, 4.529548735E-02,-1.661119948E-02
       462,-2.022942059E-01,-4.006745626E-01, 4.304967855E-02,-1.606158084E-02
       463,-2.157128161E-01,-3.981307867E-01, 4.128468574E-02,-1.590964705E-02
       464,-2.469741561E-01,-3.959021604E-01, 3.695387146E-02,-1.480545395E-02
       465,-3.174247975E-01,-3.988526715E-01, 2.796876254E-02,-1.112198045E-02
       466,-3.284819376E-01,-3.998094491E-01, 2.673909844E-02,-1.052968888E-02
       467,-3.403929542E-01,-3.990025918E-01, 2.579908290E-02,-1.006744504E-02
       468,-3.669057318E-01,-4.007903807E-01, 2.340768490E-02,-8.750892156E-03
       469,-3.939065829E-01,-4.040604685E-01, 2.115291292E-02,-7.378285628E-03
       470,-4.071165962E-01,-4.085892566E-01, 1.966420393E-02,-6.588659194E-03
       471,-4.209119177E-01,-4.125181193E-01, 1.836096069E-02,-5.830079347E-03
       472,-4.218889003E-01,-4.016278495E-01, 2.038687603E-02,-6.163200160E-03
       473,-4.206186018E-01,-3.900737531E-01, 2.267380469E-02,-6.595308477E-03
       474,-4.209167558E-01,-3.803162647E-01, 2.460248445E-02,-6.856745026E-03
       475,-4.194504452E-01,-3.710949170E-01, 2.649341185E-02,-7.211285593E-03
       476,-4.194475358E-01,-3.613651468E-01, 2.845624289E-02,-7.474045332E-03
       477,-4.199907197E-01,-3.512365183E-01, 3.049336068E-02,-7.694649304E-03
       478,-4.193228883E-01,-3.309264899E-01, 3.463540279E-02,-8.273817887E-03
       479,-4.191548452E-01,-3.110026655E-01, 3.867592164E-02,-8.791819182E-03
       480,-4.206297631E-01,-2.904926947E-01, 4.276557028E-02,-9.136342421E-03
       481,-4.187186569E-01,-2.709612781E-01, 4.669960900E-02,-9.826324061E-03
       482,-4.211264355E-01,-2.516851853E-01, 5.043969849E-02,-9.953868163E-03
       483,-4.206234316E-01,-2.319001486E-01, 5.431503013E-02,-1.040972282E-02
       484,-4.178893136E-01,-2.225724320E-01, 5.616776630E-02,-1.094354781E-02
       485,-4.177345325E-01,-2.124239324E-01, 5.811159691E-02,-1.113015835E-02
       486,-4.209913649E-01,-1.918669508E-01, 6.199070254E-02,-1.092836259E-02
       487,-4.197752669E-01,-1.720241491E-01, 6.576187148E-02,-1.124435339E-02
       488,-4.183154115E-01,-1.521519484E-01, 6.949148765E-02,-1.148445187E-02
       489,-4.192422660E-01,-1.319587607E-01, 7.325756695E-02,-1.123993248E-02
       490,-4.189402592E-01,-1.112799564E-01, 7.710045736E-02,-1.103287494E-02
       491,-4.200798562E-01,-9.080979721E-02, 8.093779355E-02,-1.047726664E-02
       492,-4.181749515E-01,-7.082137907E-02, 8.462533817E-02,-1.020864926E-02
       493,-4.172668700E-01,-5.069495593E-02, 8.837508722E-02,-9.658447592E-03
       494,-4.181562026E-01,-2.961045025E-02, 9.241276909E-02,-8.736621923E-03
       495,-4.175122570E-01,-7.124542465E-03, 9.671308711E-02,-7.814773941E-03
       496,-4.206186018E-01, 2.992583639E-02, 1.041447914E-01,-5.820481066E-03
       497,-4.196328480E-01, 4.121996868E-02, 1.063591197E-01,-5.357687228E-03
       498,-4.206588865E-01, 5.365380266E-02, 1.089138072E-01,-4.718886278E-03
       499,-4.202669921E-01, 6.650549985E-02, 1.115095734E-01,-4.154364951E-03
       500,-4.205215648E-01, 7.873778091E-02, 1.140259556E-01,-3.599632116E-03
       501,-4.204885364E-01, 8.903564272E-02, 1.161435481E-01,-3.156796549E-03
       502,-4.251177560E-01, 1.187152605E-01, 1.224576027E-01,-1.882341927E-03
       503,-4.234889112E-01, 1.288550644E-01, 1.245070662E-01,-1.567278066E-03
       504,-4.221449203E-01, 1.400714319E-01, 1.268035141E-01,-1.227704617E-03
       505,-4.224760667E-01, 1.626245190E-01, 1.315284673E-01,-5.845634780E-04
       506,-4.119370617E-01, 1.802291770E-01, 1.349644316E-01,-1.351720920E-04
       507,-4.210381793E-01, 1.887794222E-01, 1.369616366E-01, 1.140383282E-05
       508,-4.244669822E-01, 2.118621869E-01, 1.418374652E-01, 3.848139392E-04
       509,-4.229988286E-01, 2.222351709E-01, 1.439787169E-01, 5.299403164E-04
       510,-4.225848629E-01, 2.331801229E-01, 1.462513354E-01, 6.509171277E-04
       511,-4.220232809E-01, 2.439950388E-01, 1.484920834E-01, 7.528169280E-04
       512,-4.215679701E-01, 2.542274589E-01, 1.506132768E-01, 8.280659652E-04
       513,-4.184879087E-01, 2.650698413E-01, 1.528512296E-01, 9.239140438E-04
       514,-4.180103190E-01, 2.756795937E-01, 1.550533446E-01, 9.600040182E-04
       515,-4.203426976E-01, 2.967564825E-01, 1.594139995E-01, 9.222305231E-04
       516,-4.213193081E-01, 3.076541532E-01, 1.616567715E-01, 8.785332182E-04
       517,-4.201034921E-01, 3.189146225E-01, 1.639800982E-01, 8.481049775E-04
       518,-4.192695108E-01, 3.300354194E-01, 1.662755811E-01, 7.951059404E-04
       519,-4.194028957E-01, 3.414140709E-01, 1.686178295E-01, 7.094963439E-04
       520,-4.136351011E-01, 3.930370347E-01, 1.793198848E-01, 1.656452115E-04
       521,-3.923006777E-01, 4.045996975E-01, 1.820293852E-01, 1.635294679E-04
       522,-3.802623384E-01, 4.023607291E-01, 1.817640079E-01, 3.202150711E-04
       523,-3.557302758E-01, 3.998285728E-01, 1.816871877E-01, 6.744381700E-04
       524,-3.306527737E-01, 3.977031332E-01, 1.817662056E-01, 1.108858773E-03
       525,-3.175989994E-01, 3.949742386E-01, 1.815073123E-01, 1.403728758E-03
       526,-3.041453134E-01, 3.945266704E-01, 1.817519845E-01, 1.673827563E-03
       527,-2.902143728E-01, 3.951796824E-01, 1.822643541E-01, 1.943356403E-03
       528,-2.764441297E-01, 3.971156669E-01, 1.830545322E-01, 2.183097455E-03
       529,-2.564790467E-01, 4.055675074E-01, 1.853529727E-01, 2.332546610E-03
       530,-2.321423536E-01, 3.971880240E-01, 1.846331005E-01, 3.182142867E-03
       531,-1.657474607E-01, 4.001129600E-01, 1.883545390E-01, 4.494831826E-03
       532,-1.519299513E-01, 4.034555823E-01, 1.897148339E-01, 4.557940984E-03
       533,-1.318909609E-01, 4.008384096E-01, 1.904507187E-01, 5.023944007E-03
       534,-9.884981575E-02, 3.736637166E-01, 1.879875385E-01, 7.314339312E-03
       535,-4.224789290E-01, 3.661794169E-01, 1.736760716E-01, 4.419250103E-04
       536,-4.235675106E-01, 3.793630288E-01, 1.763718146E-01, 2.787731737E-04
       537,-4.243551658E-01, 3.924768354E-01, 1.790575487E-01, 1.075626617E-04
       538,-3.571641440E-01, 2.663882805E-01, 1.529183181E-01, 2.243037087E-03
       539,-3.392471449E-01, 2.577249617E-03, 9.268713950E-02,-1.472365652E-02
       540,-2.804002312E-01,-3.989495129E-01, 3.208967442E-02,-1.281345240E-02
       541,-4.285943506E-01, 3.833097071E-03, 9.932850628E-02,-6.298938873E-03
       542,-4.273204740E-01, 2.015552866E-01, 1.397352970E-01, 2.099336449E-04
       543,-4.149599698E-01, 4.067934351E-01, 1.821355928E-01,-4.025521974E-05
       544,-3.407356644E-01, 2.855977016E-01, 1.572487742E-01, 2.724466913E-03
       545,-2.690432841E-01, 3.443459497E-01, 1.720043649E-01, 4.098899500E-03
       546,-2.885933132E-01,-3.455687664E-01, 4.044270197E-02,-1.851313549E-02
       547,-8.259556443E-02,-3.380676781E-01, 7.766968343E-02,-3.102512725E-02
       548,-8.946691676E-02, 3.462992210E-01, 1.836646793E-01, 9.682250349E-03
       549,-7.876482245E-02, 3.502440314E-01, 1.853481204E-01, 9.404016043E-03
       550,-3.086614316E-01,-3.272016304E-01, 4.183104603E-02,-1.864192694E-02
       551,-3.237810237E-01, 3.051623661E-01, 1.618245433E-01, 3.104314426E-03
       552,-3.254843980E-01,-2.876789006E-01, 4.785583627E-02,-2.021309838E-02
       553,-2.873542818E-01, 3.251730093E-01, 1.670954082E-01, 4.005528641E-03
       554,-9.413571749E-02, 4.015341152E-01, 1.930011292E-01, 5.375836546E-03
       555,-2.698047471E-01,-4.304797710E-01, 2.903457340E-02,-9.232227984E-03
       556,-2.776011511E-01,-4.169831350E-01, 2.978967994E-02,-1.070441511E-02
       557,-4.312976582E-01,-4.263120360E-01, 1.545843430E-02,-4.909247748E-03
       558,-3.581420813E-01, 2.492373428E-01, 1.490762004E-01, 2.118906450E-03
       559,-3.581951551E-01, 2.314442435E-01, 1.450492147E-01, 1.904121937E-03
       560,-3.574028114E-01,-1.791231943E-01, 6.511157519E-02,-2.073361142E-02
       561,-3.582503052E-01,-1.964874949E-01, 6.222059646E-02,-2.022819832E-02
       562,-3.540611855E-01,-1.454355761E-01, 7.044925917E-02,-2.152278520E-02
       563,-3.554316786E-01,-1.622380506E-01, 6.783613213E-02,-2.126390411E-02
       564,-3.584737305E-01, 2.123197299E-01, 1.406833885E-01, 1.532814450E-03
       565,-3.585289676E-01, 1.957598463E-01, 1.368719728E-01, 1.090415823E-03
       566,-3.516767528E-01,-1.293609767E-01, 7.286260279E-02,-2.177072953E-02
       567,-3.549468637E-01, 1.794877263E-01, 1.329682883E-01, 6.150242477E-04
       568,-3.522090728E-01, 1.634011257E-01, 1.290715067E-01,-2.561373092E-05
       569,-3.504121281E-01, 1.477474543E-01, 1.252772196E-01,-8.221141977E-04
